claimed_expenses,wire_transfer,month,total_expenses,type,id,name
657690,400858,12,657690,S,111,BERTOROTTA ORNELLA
680943,421105,11,680943,S,111,BERTOROTTA ORNELLA
666163,397985,10,666163,S,111,BERTOROTTA ORNELLA
672543,391505,9,672543,S,111,BERTOROTTA ORNELLA
592587,471561,8,592587,S,111,BERTOROTTA ORNELLA
616189,447859,7,616189,S,111,BERTOROTTA ORNELLA
609686,463662,6,609686,S,111,BERTOROTTA ORNELLA
,,5,,S,111,BERTOROTTA ORNELLA
,,4,,S,111,BERTOROTTA ORNELLA
,,60,,D,12,BERNINI Paolo
,,59,,D,12,BERNINI Paolo
699853,167762,58,694553,D,12,BERNINI Paolo
623783,167762,57,621553,D,12,BERNINI Paolo
654480,167762,51,650900,D,12,BERNINI Paolo
873343,167762,55,869553,D,12,BERNINI Paolo
732213,167762,54,729453,D,12,BERNINI Paolo
440853,167762,56,440853,D,12,BERNINI Paolo
637370,167762,53,634800,D,12,BERNINI Paolo
870332,167762,52,867932,D,12,BERNINI Paolo
769760,197881,50,768200,D,12,BERNINI Paolo
1025670,197880,49,1023600,D,12,BERNINI Paolo
607060,197880,48,606300,D,12,BERNINI Paolo
668880,166401,47,664700,D,12,BERNINI Paolo
980990,207106,46,978300,D,12,BERNINI Paolo
675967,189101,45,674347,D,12,BERNINI Paolo
687101,183037,44,687101,D,12,BERNINI Paolo
911150,194255,43,909100,D,12,BERNINI Paolo
583100,166415,42,582900,D,12,BERNINI Paolo
599647,166415,41,598417,D,12,BERNINI Paolo
916550,166415,40,913600,D,12,BERNINI Paolo
751270,166415,39,746500,D,12,BERNINI Paolo
979190,197885,38,973300,D,12,BERNINI Paolo
1121890,196980,37,1119000,D,12,BERNINI Paolo
644690,208291,36,641000,D,12,BERNINI Paolo
705650,147121,35,704900,D,12,BERNINI Paolo
1005160,158005,34,1001970,D,12,BERNINI Paolo
639440,147136,33,634600,D,12,BERNINI Paolo
772860,147136,32,772860,D,12,BERNINI Paolo
1015790,183093,31,1012600,D,12,BERNINI Paolo
673355,156610,30,668625,D,12,BERNINI Paolo
609664,147136,29,603694,D,12,BERNINI Paolo
970572,147136,28,966812,D,12,BERNINI Paolo
675904,142718,27,670554,D,12,BERNINI Paolo
806174,201509,26,798794,D,12,BERNINI Paolo
1008494,200216,25,1006074,D,12,BERNINI Paolo
719340,197888,24,715190,D,12,BERNINI Paolo
683086,211186,23,676606,D,12,BERNINI Paolo
1011810,214846,22,1007830,D,12,BERNINI Paolo
641676,257474,21,633326,D,12,BERNINI Paolo
795942,258190,20,795942,D,12,BERNINI Paolo
802417,319988,19,800257,D,12,BERNINI Paolo
725422,259119,18,722602,D,12,BERNINI Paolo
708470,174367,17,700940,D,12,BERNINI Paolo
951001,1042959,16,944901,D,12,BERNINI Paolo
680717,311637,15,675367,D,12,BERNINI Paolo
674568,487739,14,668638,D,12,BERNINI Paolo
673808,858020,13,667508,D,12,BERNINI Paolo
575580,390011,12,575580,D,12,BERNINI Paolo
583690,390651,11,583690,D,12,BERNINI Paolo
616848,344567,10,616848,D,12,BERNINI Paolo
608843,321572,9,608843,D,12,BERNINI Paolo
529467,411324,8,529467,D,12,BERNINI Paolo
420364,197280,7,420364,D,12,BERNINI Paolo
755676,185115,6,755676,D,12,BERNINI Paolo
373708,438797,5,373708,D,12,BERNINI Paolo
228910,926053,4,228910,D,12,BERNINI Paolo
436758,542332,60,436758,D,11,BERNINI Massimiliano
762416,508198,59,762416,D,11,BERNINI Massimiliano
755286,901973,55,755286,D,11,BERNINI Massimiliano
306100,1213905,58,306100,D,11,BERNINI Massimiliano
301100,508213,54,301100,D,11,BERNINI Massimiliano
301100,508213,53,301100,D,11,BERNINI Massimiliano
301100,508213,56,301100,D,11,BERNINI Massimiliano
337150,1026604,52,337150,D,11,BERNINI Massimiliano
301100,508213,57,301100,D,11,BERNINI Massimiliano
353330,508213,51,353330,D,11,BERNINI Massimiliano
301200,550733,50,301200,D,11,BERNINI Massimiliano
336892,550732,49,336892,D,11,BERNINI Massimiliano
340282,550454,48,340282,D,11,BERNINI Massimiliano
730152,278620,47,730152,D,11,BERNINI Massimiliano
636658,507935,46,636658,D,11,BERNINI Massimiliano
602400,274535,45,602400,D,11,BERNINI Massimiliano
602500,406287,44,602500,D,11,BERNINI Massimiliano
636658,507935,43,636658,D,11,BERNINI Massimiliano
614730,262205,42,614730,D,11,BERNINI Massimiliano
617200,362405,41,617200,D,11,BERNINI Massimiliano
665840,507935,40,665840,D,11,BERNINI Massimiliano
618300,273838,39,618300,D,11,BERNINI Massimiliano
610250,550455,38,610250,D,11,BERNINI Massimiliano
631500,550454,37,631500,D,11,BERNINI Massimiliano
540783,360021,36,540783,D,11,BERNINI Massimiliano
598176,419636,35,598176,D,11,BERNINI Massimiliano
633956,514275,34,633956,D,11,BERNINI Massimiliano
481500,497381,33,481500,D,11,BERNINI Massimiliano
490600,514275,32,490600,D,11,BERNINI Massimiliano
551370,514275,31,551370,D,11,BERNINI Massimiliano
565484,439711,30,565484,D,11,BERNINI Massimiliano
488800,472959,29,488800,D,11,BERNINI Massimiliano
526790,1292763,28,526790,D,11,BERNINI Massimiliano
453300,514275,27,453300,D,11,BERNINI Massimiliano
564240,548662,26,564240,D,11,BERNINI Massimiliano
538826,712709,25,538826,D,11,BERNINI Massimiliano
367500,547457,24,367500,D,11,BERNINI Massimiliano
377341,523369,23,377341,D,11,BERNINI Massimiliano
367493,786760,22,367493,D,11,BERNINI Massimiliano
388593,362981,21,388593,D,11,BERNINI Massimiliano
372568,523381,20,372568,D,11,BERNINI Massimiliano
367493,716491,19,367493,D,11,BERNINI Massimiliano
398911,523381,18,398911,D,11,BERNINI Massimiliano
367493,523381,17,367493,D,11,BERNINI Massimiliano
392869,1320242,16,392869,D,11,BERNINI Massimiliano
367493,523381,15,367493,D,11,BERNINI Massimiliano
367493,697550,14,367493,D,11,BERNINI Massimiliano
367493,1513181,13,367493,D,11,BERNINI Massimiliano
511554,473256,12,511554,D,11,BERNINI Massimiliano
392441,473256,11,392441,D,11,BERNINI Massimiliano
358892,473256,10,358892,D,11,BERNINI Massimiliano
461403,469514,9,461403,D,11,BERNINI Massimiliano
352600,476998,8,352600,D,11,BERNINI Massimiliano
461500,476998,7,461500,D,11,BERNINI Massimiliano
369896,476998,6,369896,D,11,BERNINI Massimiliano
324900,627898,5,324900,D,11,BERNINI Massimiliano
0,1260557,4,0,D,11,BERNINI Massimiliano
681889,170975,60,678869,D,10,BENEDETTI Silvia
809636,149846,59,807936,D,10,BENEDETTI Silvia
725819,149860,54,722307,D,10,BENEDETTI Silvia
975502,149860,58,972022,D,10,BENEDETTI Silvia
810499,149860,55,808559,D,10,BENEDETTI Silvia
760256,149860,53,756159,D,10,BENEDETTI Silvia
670565,149860,56,670565,D,10,BENEDETTI Silvia
527823,149860,57,523883,D,10,BENEDETTI Silvia
869638,882860,52,863046,D,10,BENEDETTI Silvia
864488,102035,51,863188,D,10,BENEDETTI Silvia
804421,194889,50,802666,D,10,BENEDETTI Silvia
849321,194888,49,848871,D,10,BENEDETTI Silvia
711133,194888,48,708463,D,10,BENEDETTI Silvia
737368,173759,47,735083,D,10,BENEDETTI Silvia
671850,173773,46,668766,D,10,BENEDETTI Silvia
810613,173773,45,807563,D,10,BENEDETTI Silvia
658604,173773,44,658604,D,10,BENEDETTI Silvia
947842,173773,43,945761,D,10,BENEDETTI Silvia
874433,173773,42,868450,D,10,BENEDETTI Silvia
980709,173773,41,978448,D,10,BENEDETTI Silvia
625996,472425,40,621085,D,10,BENEDETTI Silvia
820343,259324,39,816608,D,10,BENEDETTI Silvia
651749,194889,38,649075,D,10,BENEDETTI Silvia
842469,194888,37,838459,D,10,BENEDETTI Silvia
1034306,185238,36,1027628,D,10,BENEDETTI Silvia
264085,199741,35,257966,D,10,BENEDETTI Silvia
1267529,292437,34,1263235,D,10,BENEDETTI Silvia
690753,316652,33,680533,D,10,BENEDETTI Silvia
594269,312980,32,594269,D,10,BENEDETTI Silvia
751811,256785,31,746788,D,10,BENEDETTI Silvia
789577,320615,30,785648,D,10,BENEDETTI Silvia
397993,174439,29,392755,D,10,BENEDETTI Silvia
1040770,504327,28,1032740,D,10,BENEDETTI Silvia
927306,174439,27,921196,D,10,BENEDETTI Silvia
503843,195766,26,496604,D,10,BENEDETTI Silvia
778841,336227,25,776308,D,10,BENEDETTI Silvia
618856,334414,24,614594,D,10,BENEDETTI Silvia
563506,227897,23,557631,D,10,BENEDETTI Silvia
757689,539292,22,751500,D,10,BENEDETTI Silvia
579143,155476,21,569549,D,10,BENEDETTI Silvia
481615,238542,20,481615,D,10,BENEDETTI Silvia
577478,428693,19,573328,D,10,BENEDETTI Silvia
562904,330976,18,559934,D,10,BENEDETTI Silvia
593357,189263,17,586037,D,10,BENEDETTI Silvia
597500,657686,16,590060,D,10,BENEDETTI Silvia
630705,338719,15,621485,D,10,BENEDETTI Silvia
619116,491207,14,610696,D,10,BENEDETTI Silvia
610080,885281,13,603930,D,10,BENEDETTI Silvia
720678,357894,12,720678,D,10,BENEDETTI Silvia
524400,333837,11,524400,D,10,BENEDETTI Silvia
761149,233075,10,761149,D,10,BENEDETTI Silvia
564688,195388,9,564688,D,10,BENEDETTI Silvia
541227,386079,8,541227,D,10,BENEDETTI Silvia
678653,195388,7,678653,D,10,BENEDETTI Silvia
1133332,195388,6,1133332,D,10,BENEDETTI Silvia
335780,394419,5,335780,D,10,BENEDETTI Silvia
165392,986671,4,165392,D,10,BENEDETTI Silvia
,,60,,D,8,BATTELLI Sergio
,,59,,D,8,BATTELLI Sergio
,,58,,D,8,BATTELLI Sergio
703323,189370,57,697371,D,8,BATTELLI Sergio
1014023,211040,55,1004714,D,8,BATTELLI Sergio
694457,198236,54,687377,D,8,BATTELLI Sergio
648405,182314,56,648405,D,8,BATTELLI Sergio
677632,173382,52,672746,D,8,BATTELLI Sergio
957840,194905,49,955570,D,8,BATTELLI Sergio
535392,194910,50,525400,D,8,BATTELLI Sergio
747582,173382,51,743212,D,8,BATTELLI Sergio
909096,200373,53,900346,D,8,BATTELLI Sergio
932575,170988,48,928400,D,8,BATTELLI Sergio
972701,148158,47,967900,D,8,BATTELLI Sergio
1015000,148162,46,1008200,D,8,BATTELLI Sergio
715560,148162,45,706800,D,8,BATTELLI Sergio
806400,148162,44,806400,D,8,BATTELLI Sergio
833110,148162,43,830827,D,8,BATTELLI Sergio
827385,148162,42,821199,D,8,BATTELLI Sergio
792051,177698,41,787549,D,8,BATTELLI Sergio
895218,345783,40,889308,D,8,BATTELLI Sergio
824206,166792,39,817650,D,8,BATTELLI Sergio
645780,279933,38,642150,D,8,BATTELLI Sergio
674126,288072,37,666286,D,8,BATTELLI Sergio
642396,244753,36,638145,D,8,BATTELLI Sergio
786412,231857,35,779800,D,8,BATTELLI Sergio
842670,516897,34,841890,D,8,BATTELLI Sergio
657090,255467,33,653600,D,8,BATTELLI Sergio
500200,254441,32,500200,D,8,BATTELLI Sergio
687661,481187,31,683871,D,8,BATTELLI Sergio
747820,305337,30,745400,D,8,BATTELLI Sergio
599660,219965,29,597000,D,8,BATTELLI Sergio
978490,315316,28,976980,D,8,BATTELLI Sergio
1070890,175746,27,1068900,D,8,BATTELLI Sergio
440620,322066,26,438640,D,8,BATTELLI Sergio
723233,411362,25,720539,D,8,BATTELLI Sergio
1108310,193888,24,1105750,D,8,BATTELLI Sergio
681904,309898,23,676714,D,8,BATTELLI Sergio
570080,613034,22,566520,D,8,BATTELLI Sergio
441713,221327,21,433428,D,8,BATTELLI Sergio
348496,253380,20,348496,D,8,BATTELLI Sergio
330345,212596,19,330345,D,8,BATTELLI Sergio
612425,204756,18,609095,D,8,BATTELLI Sergio
554822,182753,17,552522,D,8,BATTELLI Sergio
988148,632713,16,978808,D,8,BATTELLI Sergio
604760,365272,15,600300,D,8,BATTELLI Sergio
630472,524908,14,620432,D,8,BATTELLI Sergio
744302,880885,13,733312,D,8,BATTELLI Sergio
629127,352947,12,629127,D,8,BATTELLI Sergio
643275,275782,11,643275,D,8,BATTELLI Sergio
628346,338873,10,628346,D,8,BATTELLI Sergio
422862,276093,9,422862,D,8,BATTELLI Sergio
826352,358164,8,826352,D,8,BATTELLI Sergio
636630,334419,7,636630,D,8,BATTELLI Sergio
445634,360124,6,445634,D,8,BATTELLI Sergio
281811,451888,5,281811,D,8,BATTELLI Sergio
484300,885582,4,484300,D,8,BATTELLI Sergio
,,60,,D,7,BASILIO Tatiana
,,59,,D,7,BASILIO Tatiana
722257,298701,58,721417,D,7,BASILIO Tatiana
810161,1619208,52,801199,D,7,BASILIO Tatiana
610748,218248,57,601340,D,7,BASILIO Tatiana
765556,195502,56,765556,D,7,BASILIO Tatiana
667677,214828,50,664661,D,7,BASILIO Tatiana
987138,172831,51,983649,D,7,BASILIO Tatiana
735537,218365,53,731887,D,7,BASILIO Tatiana
668967,202503,55,666817,D,7,BASILIO Tatiana
759428,209538,54,755686,D,7,BASILIO Tatiana
538883,373167,49,536506,D,7,BASILIO Tatiana
532683,265480,48,528423,D,7,BASILIO Tatiana
599457,255510,47,594148,D,7,BASILIO Tatiana
529989,306575,46,528809,D,7,BASILIO Tatiana
686244,250744,45,681395,D,7,BASILIO Tatiana
579414,298529,44,579414,D,7,BASILIO Tatiana
607763,378310,43,606113,D,7,BASILIO Tatiana
535435,253303,42,529978,D,7,BASILIO Tatiana
756810,272406,41,754422,D,7,BASILIO Tatiana
608452,354262,40,602606,D,7,BASILIO Tatiana
505233,252661,39,504203,D,7,BASILIO Tatiana
455453,130371,38,453951,D,7,BASILIO Tatiana
652936,359041,37,650913,D,7,BASILIO Tatiana
945638,271222,36,940007,D,7,BASILIO Tatiana
507226,289965,35,502936,D,7,BASILIO Tatiana
622873,420390,34,619796,D,7,BASILIO Tatiana
853516,296211,33,851659,D,7,BASILIO Tatiana
496921,284556,32,496921,D,7,BASILIO Tatiana
650257,174431,31,649448,D,7,BASILIO Tatiana
636542,172431,30,630689,D,7,BASILIO Tatiana
576731,172431,29,574290,D,7,BASILIO Tatiana
810296,1604316,28,805575,D,7,BASILIO Tatiana
672308,172431,27,666892,D,7,BASILIO Tatiana
707655,196107,26,701758,D,7,BASILIO Tatiana
747232,195888,25,746610,D,7,BASILIO Tatiana
1143497,195888,24,1139897,D,7,BASILIO Tatiana
828520,181897,23,824715,D,7,BASILIO Tatiana
1092318,136886,22,1089189,D,7,BASILIO Tatiana
577692,290646,21,572668,D,7,BASILIO Tatiana
548043,181901,20,548043,D,7,BASILIO Tatiana
580007,442305,19,577297,D,7,BASILIO Tatiana
408709,352211,18,407439,D,7,BASILIO Tatiana
423679,405846,17,413909,D,7,BASILIO Tatiana
444963,1951838,16,440163,D,7,BASILIO Tatiana
411270,370535,15,407999,D,7,BASILIO Tatiana
387112,495733,14,380832,D,7,BASILIO Tatiana
411459,946326,13,402589,D,7,BASILIO Tatiana
333178,363555,12,333178,D,7,BASILIO Tatiana
299484,334232,11,299484,D,7,BASILIO Tatiana
167457,453075,10,167457,D,7,BASILIO Tatiana
456849,341542,9,456849,D,7,BASILIO Tatiana
320514,386602,8,320514,D,7,BASILIO Tatiana
435200,232618,7,435200,D,7,BASILIO Tatiana
366981,201253,6,366981,D,7,BASILIO Tatiana
187490,548964,5,187490,D,7,BASILIO Tatiana
307147,862737,4,307147,D,7,BASILIO Tatiana
,,60,,D,6,BARONI Massimo Enrico
,,59,,D,6,BARONI Massimo Enrico
,,58,,D,6,BARONI Massimo Enrico
520346,157899,57,511516,D,6,BARONI Massimo Enrico
880941,157900,56,880941,D,6,BARONI Massimo Enrico
626430,250780,54,617862,D,6,BARONI Massimo Enrico
697034,429718,50,692198,D,6,BARONI Massimo Enrico
897237,824968,52,888332,D,6,BARONI Massimo Enrico
883362,160033,55,875580,D,6,BARONI Massimo Enrico
575669,306541,51,568069,D,6,BARONI Massimo Enrico
595688,417665,48,589663,D,6,BARONI Massimo Enrico
579066,240745,53,572543,D,6,BARONI Massimo Enrico
519376,461048,49,516312,D,6,BARONI Massimo Enrico
506947,325397,47,498756,D,6,BARONI Massimo Enrico
631492,157899,46,629086,D,6,BARONI Massimo Enrico
524991,157899,45,519163,D,6,BARONI Massimo Enrico
806237,157899,44,806237,D,6,BARONI Massimo Enrico
589202,184838,43,585372,D,6,BARONI Massimo Enrico
552893,345417,42,548156,D,6,BARONI Massimo Enrico
526754,381503,41,524694,D,6,BARONI Massimo Enrico
661822,536063,40,650925,D,6,BARONI Massimo Enrico
483365,415521,39,474496,D,6,BARONI Massimo Enrico
579601,436048,38,572967,D,6,BARONI Massimo Enrico
297476,466093,37,294696,D,6,BARONI Massimo Enrico
533700,367974,36,523631,D,6,BARONI Massimo Enrico
534336,349187,35,532518,D,6,BARONI Massimo Enrico
806593,243119,34,803458,D,6,BARONI Massimo Enrico
575033,308494,33,567814,D,6,BARONI Massimo Enrico
578988,263223,32,578988,D,6,BARONI Massimo Enrico
680535,369177,31,677360,D,6,BARONI Massimo Enrico
622488,261039,30,617287,D,6,BARONI Massimo Enrico
570392,230612,29,563195,D,6,BARONI Massimo Enrico
611351,317676,28,606340,D,6,BARONI Massimo Enrico
683679,403843,27,679866,D,6,BARONI Massimo Enrico
440682,478585,26,431317,D,6,BARONI Massimo Enrico
511640,298743,25,507331,D,6,BARONI Massimo Enrico
854770,198513,24,847165,D,6,BARONI Massimo Enrico
732728,395779,23,716679,D,6,BARONI Massimo Enrico
559874,422879,22,550325,D,6,BARONI Massimo Enrico
545262,270826,21,534692,D,6,BARONI Massimo Enrico
648765,407532,20,648765,D,6,BARONI Massimo Enrico
404237,248896,19,397927,D,6,BARONI Massimo Enrico
426115,173307,18,420665,D,6,BARONI Massimo Enrico
772918,173307,17,760638,D,6,BARONI Massimo Enrico
672565,441675,16,667445,D,6,BARONI Massimo Enrico
451057,443573,15,441617,D,6,BARONI Massimo Enrico
524858,624160,14,513788,D,6,BARONI Massimo Enrico
613068,875749,13,601158,D,6,BARONI Massimo Enrico
546420,367103,12,546420,D,6,BARONI Massimo Enrico
537491,393166,11,537491,D,6,BARONI Massimo Enrico
551091,363763,10,551091,D,6,BARONI Massimo Enrico
530076,384718,9,530076,D,6,BARONI Massimo Enrico
466737,455316,8,466737,D,6,BARONI Massimo Enrico
506782,400813,7,506782,D,6,BARONI Massimo Enrico
498115,416709,6,498115,D,6,BARONI Massimo Enrico
420378,494446,5,420378,D,6,BARONI Massimo Enrico
429705,974059,4,429705,D,6,BARONI Massimo Enrico
650495,339742,60,643020,D,2,ALBERTI Ferdinando
657383,341774,59,648897,D,2,ALBERTI Ferdinando
558916,594379,55,556581,D,2,ALBERTI Ferdinando
606813,622585,58,601330,D,2,ALBERTI Ferdinando
521429,372354,54,512449,D,2,ALBERTI Ferdinando
566664,325379,53,558905,D,2,ALBERTI Ferdinando
562263,334430,57,545360,D,2,ALBERTI Ferdinando
510725,231202,56,510725,D,2,ALBERTI Ferdinando
591504,740317,52,581870,D,2,ALBERTI Ferdinando
584790,349673,51,577272,D,2,ALBERTI Ferdinando
504875,382573,50,497559,D,2,ALBERTI Ferdinando
577801,555302,49,575477,D,2,ALBERTI Ferdinando
527226,422881,48,523499,D,2,ALBERTI Ferdinando
529475,338519,47,521035,D,2,ALBERTI Ferdinando
611519,422071,46,608688,D,2,ALBERTI Ferdinando
600637,399139,45,590898,D,2,ALBERTI Ferdinando
539063,392853,44,539063,D,2,ALBERTI Ferdinando
631460,383214,43,624635,D,2,ALBERTI Ferdinando
752265,194961,42,744659,D,2,ALBERTI Ferdinando
608955,300695,41,606300,D,2,ALBERTI Ferdinando
682623,531779,40,674355,D,2,ALBERTI Ferdinando
603131,386355,39,593348,D,2,ALBERTI Ferdinando
633795,278317,38,628748,D,2,ALBERTI Ferdinando
648962,392189,37,643836,D,2,ALBERTI Ferdinando
575367,318318,36,565117,D,2,ALBERTI Ferdinando
605515,349129,35,597748,D,2,ALBERTI Ferdinando
768514,562596,34,760843,D,2,ALBERTI Ferdinando
650143,307865,33,638875,D,2,ALBERTI Ferdinando
547725,301265,32,547725,D,2,ALBERTI Ferdinando
647008,307878,31,642844,D,2,ALBERTI Ferdinando
689928,293444,30,682871,D,2,ALBERTI Ferdinando
695039,211545,29,687725,D,2,ALBERTI Ferdinando
670759,1488289,28,664136,D,2,ALBERTI Ferdinando
644098,331738,27,636661,D,2,ALBERTI Ferdinando
558387,346842,26,550417,D,2,ALBERTI Ferdinando
641866,650056,25,637340,D,2,ALBERTI Ferdinando
613698,333711,24,605831,D,2,ALBERTI Ferdinando
580647,155785,23,570459,D,2,ALBERTI Ferdinando
808874,530140,22,804017,D,2,ALBERTI Ferdinando
458168,182676,21,442635,D,2,ALBERTI Ferdinando
413158,376090,20,413158,D,2,ALBERTI Ferdinando
477746,547275,19,468406,D,2,ALBERTI Ferdinando
540064,175492,18,533484,D,2,ALBERTI Ferdinando
452155,227995,17,447565,D,2,ALBERTI Ferdinando
537060,2094789,16,525241,D,2,ALBERTI Ferdinando
436343,348318,15,426763,D,2,ALBERTI Ferdinando
297500,540572,14,288160,D,2,ALBERTI Ferdinando
296200,967365,13,283750,D,2,ALBERTI Ferdinando
373541,347675,12,373541,D,2,ALBERTI Ferdinando
308809,389397,11,308809,D,2,ALBERTI Ferdinando
310467,380668,10,310467,D,2,ALBERTI Ferdinando
326524,367784,9,326524,D,2,ALBERTI Ferdinando
236407,432388,8,236407,D,2,ALBERTI Ferdinando
793439,196605,7,793439,D,2,ALBERTI Ferdinando
284680,262236,6,284680,D,2,ALBERTI Ferdinando
165669,565747,5,165669,D,2,ALBERTI Ferdinando
287151,866778,4,287151,D,2,ALBERTI Ferdinando
990514,251089,60,990514,S,108,AIROLA ALBERTO
959706,161685,55,959706,S,108,AIROLA ALBERTO
931278,161675,59,931278,S,108,AIROLA ALBERTO
999805,161685,53,999805,S,108,AIROLA ALBERTO
564898,161685,57,564898,S,108,AIROLA ALBERTO
1028876,161685,54,1028876,S,108,AIROLA ALBERTO
709373,161785,56,709373,S,108,AIROLA ALBERTO
750579,161685,58,750579,S,108,AIROLA ALBERTO
963250,161685,52,963250,S,108,AIROLA ALBERTO
1037496,161685,51,1037496,S,108,AIROLA ALBERTO
918247,199989,50,918247,S,108,AIROLA ALBERTO
830859,199989,49,830859,S,108,AIROLA ALBERTO
1008215,191089,48,1008215,S,108,AIROLA ALBERTO
1079644,161675,47,1079644,S,108,AIROLA ALBERTO
962780,161685,46,962780,S,108,AIROLA ALBERTO
839605,221910,45,839605,S,108,AIROLA ALBERTO
863199,175066,44,863199,S,108,AIROLA ALBERTO
888930,161685,43,888930,S,108,AIROLA ALBERTO
920612,161685,42,920612,S,108,AIROLA ALBERTO
915773,161685,41,915773,S,108,AIROLA ALBERTO
840661,217989,40,840661,S,108,AIROLA ALBERTO
855747,197403,39,855747,S,108,AIROLA ALBERTO
750551,374473,38,750551,S,108,AIROLA ALBERTO
783514,327405,37,783514,S,108,AIROLA ALBERTO
748574,296689,36,748574,S,108,AIROLA ALBERTO
856629,167760,35,856629,S,108,AIROLA ALBERTO
855614,167775,34,855614,S,108,AIROLA ALBERTO
1120328,167775,33,1120328,S,108,AIROLA ALBERTO
744241,336549,32,744241,S,108,AIROLA ALBERTO
898925,167775,31,898925,S,108,AIROLA ALBERTO
819065,275478,30,802803,S,108,AIROLA ALBERTO
917397,167775,29,917397,S,108,AIROLA ALBERTO
837641,253029,28,837641,S,108,AIROLA ALBERTO
920515,172360,27,920515,S,108,AIROLA ALBERTO
876095,250084,26,876095,S,108,AIROLA ALBERTO
834900,285184,25,834900,S,108,AIROLA ALBERTO
829541,260572,24,829541,S,108,AIROLA ALBERTO
914687,176226,23,914687,S,108,AIROLA ALBERTO
874249,174635,22,874249,S,108,AIROLA ALBERTO
1055871,174635,21,1055871,S,108,AIROLA ALBERTO
628437,497675,20,628437,S,108,AIROLA ALBERTO
771858,438206,19,771858,S,108,AIROLA ALBERTO
763771,411135,18,763771,S,108,AIROLA ALBERTO
795533,365150,17,795533,S,108,AIROLA ALBERTO
725813,371592,16,725813,S,108,AIROLA ALBERTO
713101,386679,15,713101,S,108,AIROLA ALBERTO
733225,500259,14,733225,S,108,AIROLA ALBERTO
686642,474974,13,686642,S,108,AIROLA ALBERTO
717538,412308,12,717538,S,108,AIROLA ALBERTO
712885,428963,11,712885,S,108,AIROLA ALBERTO
726315,459817,10,726315,S,108,AIROLA ALBERTO
732887,409333,9,732887,S,108,AIROLA ALBERTO
480191,374862,8,480191,S,108,AIROLA ALBERTO
1220089,211948,7,1220089,S,108,AIROLA ALBERTO
570826,571494,6,570826,S,108,AIROLA ALBERTO
,,5,,S,108,AIROLA ALBERTO
,,4,,S,108,AIROLA ALBERTO
,,60,,D,1,AGOSTINELLI Donatella
,,59,,D,1,AGOSTINELLI Donatella
734412,341210,58,725352,D,1,AGOSTINELLI Donatella
